,id,popularity
36984,70WyPf8WtXvG3CgeTZZWz6,0
36985,70XHAdaMaoLIOVb1hSaeJ4,48
36986,70XP39KE8vTgxtRXcwfxJA,58
36987,70Y4jSu8zk3l8gyKTUz3l0,46
36988,70YDz2F0bFbjZ5mm2vITRx,26
36989,70YWkfVmYyAfeID5g8r47S,0
36990,70YvYr2hGlS01bKRIho1HM,76
36991,70Z9t1qhytWtG4cCmmi7mU,73
36992,70Znjq5VPKFrwlB7O26SWT,62
36993,70aGNEZzj831Htgfcpqrpq,28
36994,70aUjWZmd9F3bRSsR4DwAJ,57
36995,70adgkFUakt1DgxqwTMC6X,0
36996,70aitHQHHKkEfW1bq7MLSd,23
36997,70b5Sq3ePOu3Gqg0hjlOtR,68
36998,70b85WD5vGx00NzjXrbxxl,0
36999,70bCuMmZHypmGwUdCQ3QDf,47
37000,70bIXA78HdQB7QCMZ5YwLF,31
37001,70bhxGCCsZUwCNNQVZEdf2,37
37002,70bxulvjnkuu1NBeJtUK7m,0
37003,70c3aDXhSVtIH2jto1SKBH,21
37004,70cTMpcgWMcR18t9MRJFjB,0
37005,70d8omRI2p7qesFOiy55Ro,60
37006,70dDMlKkOXyK6BXzt7UHj4,36
37007,70dhWNFkcEEPLHfQvXC9Hu,21
37008,70dpUh2T3Hx8JBDUc9Geel,0
37009,70eHX1ZLxEmrydgSUARtJE,32
37010,70f0ToGXTEtLKFSwHMbHoC,0
37011,70fTU5F4PV1vPSZrjsLXct,16
37012,70fe354BpVKEvMY0de78YO,63
37013,70fqKUA9jKmOebFvxfTyV2,32
37014,70oVbk5cbfo21Mxc6sWp1S,0
37015,70oZtMOR5FDMlcV4w0dfhi,42
37016,70oamagCUcct2pfhHLSW4q,0
37017,70pR7ZZ3C5mkLWoWtDhl38,54
37018,70qAexmekRhiEvdxtB2ZdV,23
37019,70qQ3N1ZnzbQkCDIXTTalZ,37
37020,70rK5i7fWCeZLOtZ8wEKQL,22
37021,70rOXPlQGVjEkboInw5EBk,55
37022,70rYp3dhUBTz9Da3OgmlA1,0
37023,70rbAbPT0njmfop7zb4Ywz,8
37024,70sK7T5SzRs6QFHA1LLfrw,41
37025,70shKhx4PNCKhQ7p7mJBC5,32
37026,70tDfuK1tlZQfyi0m8BZo0,52
37027,70tFuqBcduJv15bEnOPRTh,57
37028,70uAmVZ6DCoZD5zSeREtzl,21
37029,70uFpDLFGH9DbDwv450YJe,33
37030,70wYA8oYHoMzhRRkARoMhU,76
37031,70x1x9NbSJJXkrgvIyyAVX,0
37032,70x5Gw1BGyIws7X9SrIyTu,0
37033,70y9Vle659GH7TI0w6RraH,17
37034,70yB5LLhhedUJfoat3cOYo,29
37035,70yQpRcTNnIY1Cu4dvAt8Q,27
37036,70yrzp26HgfKB4cWqMHZa7,0
37037,70yy2LITzwomb4J7UbTQa7,22
37038,70zZBKmbRyQSronAcSfjj4,16
37039,710Tr1tXlyPFA2uBXrGCdi,0
37040,7112WRQXlBGe4Os43yw8gV,48
37041,711ddLkpLGdskPuAeeEnzm,0
37042,7127qMX9hSExe5SmZG6TPB,7
37043,7129iqBafaphfc3WPCGC0L,52
37044,712FyyPmNVqEPotpd6XOVn,6
37045,71GieY2cMEh4s7Unv00gnw,48
37046,71GvlH0VdeClloLIkHrAVu,62
37047,71GwFfprJTtM4B95BYkt28,13
37048,71HIlyWqVtSpyW8dmbtjsf,0
37049,71HjEFcxLW4drEkiLlzy1O,44
37050,71IBmXyBHFZS114lL3xmI4,29
37051,71JNBZgKSGljhFCccG0maf,0
37052,71Jl2nL3f8h6a4uRjfhq89,0
37053,71L9IU0HHf8LR8R40kwFqP,22
37054,71LsKf3xISiOlY1mj7FFPP,58
37055,71Ly6hoN9hKBoGRJvohlkZ,19
37056,71MFFmfNghNbW8n2cYVan3,0
37057,71MPACGISFPMVKP6swcZzU,0
37058,71N5U2T2S6QT4uCCKa3KLr,38
37059,71NTMZTOfSJGibdMGaZK9i,0
37060,71O1jD7bF3cdMPvPi186V6,0
37061,71O232nVoXJ8g9vPLuY0aD,0
37062,71O2cea0Y2Blk0Etjutr7p,0
37063,71O2l6LL1uIpHDr2CswxEh,27
37064,71OT3jELxIhIu03hm1ZIaT,14
37065,71OxIzjGtpd03U3tPdBKDx,5
37066,71RbfX7M0i6ueXWB8wdoi4,26
37067,71RfhOcL8shd3PBk0gvZRp,25
37068,71SidvkT6LCBHRZI858TsQ,53
37069,71SvEDmsOwIWw1IozsZoMA,73
37070,71U9X93wy4BQGyvmjFqApv,55
37071,71V89tJj9CboDyzncO6ZN2,61
37072,71VGyhseFtCPH0RjL1lz8O,50
37073,71WQp27TidhDZeSDly2JHN,39
37074,71X7bPDljJHrmEGYCe7kQ8,68
37075,71X8RN8clGmUO7xjniQD1b,0
37076,71fKxxyrMVXdTZh5J0CNSM,10
37077,71fcC7BuScQCY40HIiMyal,53
37078,71gP5Yjb0jaNjNSeJD4QxK,47
37079,71geaRAZ2M5w08T3kl5Xvs,54
37080,71gk97Oadf8MPN9fCMP9cP,58
37081,71hEcZDalBOLogGHutVLEu,5
37082,71hzQOoxgtAC0WhUFWBdw6,0
37083,71i2QDJVjNMta2W6XeuyeX,0
37084,71i47TeOWJFJqMN9XJxMOG,31
37085,71i6FFkPPnspBvgzKMFYlC,8
37086,71iJKFsovTWR7c98VZR250,0
37087,71j5o3EcYP52o8vvjvNS2N,0
37088,71jLv1JyCWeloHcACbeL2F,21
37089,71jY5MXZdNEubg8NLfml6i,52
37090,71kG6Ci3AfJbrCSO3960Vc,17
37091,71kZP3u1h27zyjfULjSxPT,46
37092,71keN33KR0rS5jwKi4JNLE,54
37093,71kgcaQ4LqR4gH3i3xB6xN,36
37094,71kuGHtXGBxZ4IlwI28Q6p,0
37095,71lXNAROGX1zo6tX0MSnCS,54
37096,71lnAi6GHK6LOSulbsmE2f,0
37097,71lyUtIPCMAYjTwwwxy2jW,60
37098,71mDjdeVK9sqXmamMHaAfX,50
37099,71mNLAZsr1frFhpCa3JI8G,57
37100,71nvXPQMmYflxqil6Q9ehh,37
37101,71oB7X0NTlrPaGV351oNqv,31
37102,71oM1aFuUhUcynBNyvUPxX,0
37103,71oU4pzaux3CNuvfA4b6mN,25
37104,71onja91GAa6YkT306YuBR,43
37105,71pa4bKxO1QHetRxhGo86P,0
37106,71pc8Waeq1YtmcOKLEF3dK,57
37107,7214JBI8HCXTNTaB8e9z4u,30
37108,721DwsHOeKf7zHRABCR2rh,64
37109,721WLIJZXID1OcM8VKRaIR,0
37110,721ZoyO3OPPcPUC1rwZrAM,0
37111,721pqMxHXKRdiuByo1zF7d,21
37112,722CqRcepCFgDXbgVP0WHp,12
37113,722tgOgdIbNe3BEyLnejw4,75
37114,7246NJIISQqAiBH8a5NtIc,0
37115,724ixTDFsgRWkhiwQHgtS1,44
37116,7257drAN3eTtaaUUPw95B3,61
37117,725QAOexNLmGZiFMN7U8pF,57
37118,725WUW2kYMV93UM3NVt8DI,0
37119,725fdnXEqS0Xs1sTvdNuHq,47
37120,726r0d98xLRU7WZx6OVRdl,31
37121,727B1NmUkm26CDqcqQEzKT,12
37122,727hvGB2zjd0h7MowO6BqT,12
37123,727yvKyuB1XJaNoV2XNOCR,38
37124,7284TG14gtUP4GK3nxHABD,6
37125,728zbo72kOoYdGR3AhNsyF,0
37126,729GjfvQ8zGO7hy6Ua6Yt0,0
37127,72ATaK1n0loYaXOfsKjzeK,0
37128,72BL7gr9JFeDYFInjiq4t0,27
37129,72BNmHN1KzumgOt0nxEapE,33
37130,72BoqrR8GoPacbRly7gaZo,0
37131,72C7aUQECOhNtnD0AC36ua,0
37132,72CeePxdNKytaRhClPaHKb,32
37133,72DSt6GrWP5vLSeuaOWlDt,0
37134,72DefuF22C6aPKrWhRFCBS,51
37135,72EE3U1izzu7rKtVeChH5D,21
37136,72EL3P8wE9306gyZR31IMn,0
37137,72EVQBDAMopmRc6AiGEDQU,42
37138,72PlIw60W14U35lUGZaOvh,29
37139,72Q8naTvXXtYsSZdykYTGp,31
37140,72QXfZlRMU65Ywuaq803Xv,32
37141,72Ry42CeDJMXOEE3mJlQ4U,0
37142,72SLn3dvByvoca2jPYklY1,0
37143,72SMf00Vym1waEzDIvp7kK,0
37144,72SPsHheqN6J3sI520jT9E,62
37145,72TpOdSgTcuE8IJ0xXz8T6,42
37146,72Tx4MaGamjzs9btWnQlFZ,36
37147,72UBzVJzuj7GfyeNxpv4m6,0
37148,72UCDMLcd0P35G0z9PqGY3,21
37149,72UCrt0G2z6QQkvzEw9dGQ,45
37150,72UJUQD8jN9f0rG9xnVbyZ,35
37151,72Ugn5G7UNdvfF6f64bxmO,27
37152,72V7HVj71eNXogp7y4gfVw,54
37153,72VNLbfQELdPaKMTNjT2eB,49
37154,72VWeN4sOkXy6ctgm1pSKV,38
37155,72WZtWs6V7uu3aMgMmEkYe,0
37156,72XtDRVkMhHthckiMiAUUJ,38
37157,72YRB6ar59nBsNdnn0cVdD,48
37158,72Z9yKG5CmkAA7BadiFkUx,38
37159,72ZDmJbqHF9UQzFCBkw78R,40
37160,72ZxpfXEOPHMmqmYD0LpkR,30
37161,72ZxxtVWKGiICLhyL2Fcix,32
37162,72aCha2Meq7txnk451hz7k,54
37163,72aI4gfAMXVrHFTJFAf9Zq,0
37164,72ahyckBJfTigJCFCviVN7,73
37165,72bEHvkU7j8kVk53F0FhNz,38
37166,72by3Re4C3eVEBXvsUo0zV,58
37167,72cEz9Z1EjgjQ7Cq4CUzo8,0
37168,72cM8kDitkjEk1VVSvRH4k,25
37169,72jOrn7f4lSkVwiD1RnOIK,0
37170,72jPeacvA1YEdFDHa4NAYl,0
37171,72jbDTw1piOOj770jWNeaG,73
37172,72jjEgk6hhRDFtoWfwMFux,38
37173,72kfVCEGGalw8VyuMCbO2n,0
37174,72m8UL2WrY0NAcR56Ug9av,10
37175,72mvdKU4Lw2737idPLKTjh,50
37176,72nHswSA1ycvthWo5XaUHw,49
37177,72nV5T9HAbKc1sLka9NF6x,48
37178,72ncJlesiAzdmEjhKeO8mZ,23
37179,72nxQrIi70DmIfuzFoRh7B,46
37180,72ojun8ufF5Y0YzssmvVHL,44
37181,72qCSKJyW540ZOAGBnKS9R,21
37182,72qLqCgUPS5MAm4rv6o0hL,0
37183,72qeM51WLonsrdamQtYocx,0
37184,72svLiYZ4D14ryt056I66v,50
37185,72tVfRP3l8Oi0Cf6wF1ejm,0
37186,72txtAQapKRTnmYYrtha33,36
37187,72uV6NrrDoaGdmrJQyc1UH,0
37188,72ukb9x8WEVaRUNPzl2MC9,50
37189,72umswj0Jlu9EVT5uoL2hl,40
37190,72wNAGCBsTkD7hs2Q7xQ0g,0
37191,72wYYwlk8uj0RQdQIiUMxE,0
37192,72wk71G3cneNGaRSuYBnQM,36
37193,72xFgK8VpmUILQcXMNCLGN,42
37194,72xOalbgbNEnV8RsMarPey,29
37195,72xnRXxHiAhTfKSzlPdEmo,49
37196,72y279Dg8cLicLnCGBq0kD,44
37197,72yHcYTFilEkFY1cJigOaE,38
37198,72yIRK20MvZTm08OoXeEvd,0
37199,72yb1EUhIV5gBGx04UA5vV,11
37200,737gwrDNwTCAwAjy02FSMO,42
37201,737liXlwQnrGkVszJqVbOv,0
37202,738n5AnOqO9De6AWMKjm4w,0
37203,739CLpTdeStMUML2vCh53O,0
37204,73A0DxzMGDhVGsvHQSaaBq,56
37205,73AElRO42LtQlBId3tA2Oh,0
37206,73C4vh7W8u41Vll5HvBqv7,50
37207,73CczWVa3cudmlTAgOwKXv,0
37208,73D5hBkiVZkopZrmBZTBWf,57
37209,73DeI0tNkiVzgJBBmmVOlt,35
37210,73DydXpS6xXmsFNvYrSpIQ,0
37211,73E0RPN8zBQqQhrkBPptTX,0
37212,73E2KFRlaErEQykgBZarDl,12
37213,73EIpn5AcedCWPOmxWMxH9,47
37214,73ExUbskoIkjU0llIwsSzu,0
37215,73FNl823P9rJQ4r3yNyOI8,0
37216,73GD9DI2EBRSi2l57wyh3Z,44
37217,73Iyy1U5QR96t7YPPDrEKb,56
37218,73KSK7CRrPsfjWPkZeYLhr,37
37219,73Krp0Hr9m8CcvJisAFYuS,0
37220,73LAIbdrQkGlMlRPO2OvYT,34
37221,73LH352vB8JU4njavYg6N0,33
37222,73LjHkIsz1EcT9bn8z0cRU,27
37223,73MSXrKwIc3ogtgDH9bMJc,25
37224,73N3u3TylM6CTHPNPNva1v,0
37225,73NEyO0Hx5WumrR7TYQWxu,18
37226,73OIUNKRi2y24Cu9cOLrzM,60
37227,73P1DhtzIjPFq1ip7XdBHk,24
37228,73PWS0c81NGzxQmMMBAgCN,0
37229,73PtlKAy67oP9EGeK1fZPi,40
37230,73Q1cq5YHpqZHrhOE21lhW,26
37231,73c5TQJFaPjvG3I48OSHys,45
37232,73cAKC1NbxHuFPcQ4slGtl,46
37233,73calRAsTSbfybJiTT24K8,36
37234,73chPmSCyLHc3vBwzbDdzI,27
37235,73d5kMQtyS8RhbVxElFZE6,0
37236,73davZEEgr912ZLBUwdMw2,50
37237,73dk1Hmi0bDX9IMYISFuac,41
37238,73doEQBZgtkom1Iyy76dEk,33
37239,73e2wvwcJzUUccXc687oRI,0
37240,73eC56fk6tKNvO6Aq5UDZg,32
37241,73ehHPrNsW8yJSINTaIaVj,0
37242,73etijhz7pV4Wx7GTANLpq,53
37243,73fHAw711OBLMiimrXXFyt,0
37244,73fnMhjfztmBaRMzZjAgmi,10
37245,73fzhVcs7n1wZz84eoE2vs,0
37246,73guNXAOFu7XB6Sby4ahCp,0
37247,73gx888k1raTwjFeuqIV5D,53
37248,73hX9ImSkUt2qMnB2BcAZo,33
37249,73hlXep4OHLx28ewDZXexh,0
37250,73hmUGQvCNlhDWzNPRvcx3,62
37251,73i7ht7kPjTFxJocshBNSC,9
37252,73iCm8hAorjYNGUV0ZvZQ2,41
37253,73iyt0DBfDKsMSjJStycGC,12
37254,73jJWaNrhk8zS0fY8gPesD,28
37255,73jVPicY2G9YHmzgjk69ae,70
37256,73jnCVXadK6yIwunxkRb38,19
37257,73jtdGelgULLpby5JxIB7o,45
37258,73kAUSAht4YOR7xNPmNb2L,0
37259,73lYI49LhfsscO33ohrGN0,58
37260,73lxMWtRpKAX5wcsVNQQa2,0
37261,73mE3nfR4jSuJMGHmcGOlp,41
37262,73swmjZNaDu0T0naWnw3k8,0
37263,73szhI6oOawKlv6AxgHIS8,0
37264,73tO9aXxa329A5HW6QDLPf,0
37265,73tQpRfk7ZwE03BerxsymR,34
37266,73tgFzBug5Ifk1Retdtwk7,52
37267,73thFF2dTA93FCvHZoxinB,33
37268,73thc6uuvYlgP3UjLxdzKl,0
37269,73uaNKSfu7zLgXzaLsMWgm,0
37270,73ucpKq91TuejrLHgzDNHK,68
37271,73udEBU4tLLgIzQNfVdZFX,0
37272,73urLskPjpHU9P4RwLGZxD,0
37273,73w4lAlnoBMnMpNy1IzB3q,7
37274,73wg8y54QGITPdp94mHwUN,32
37275,73wjEoqTaVD8aUXa71Fibr,0
37276,73xPm9yz9k9ggp9oTEURFU,42
37277,73xPrKGwFKrzbNypk2yHJs,0
37278,73xnm1FE6CTk5ydMJbFl8h,31
37279,73xy5qb5sdLG5AFw6xGQgo,14
37280,73ynG5gHRgpUSHekuNMUM9,24
37281,73zjTpeBAafn2rk3fT3o6S,0
37282,742gr3gvl0Iir8BFboSzWX,0
37283,743H2NCU4LvZ0gh014GUxK,0
37284,743UzZj0Yzh9IYJEzH2f5H,51
37285,744BtNFDnxYNFipYXFWRht,0
37286,744CW9lmenpsTt00AUbvZu,42
37287,744JGcoQfFR8SLWbcRHDBK,29
37288,744iUw5ggcGUvexJ6hABRi,0
37289,744vGvtENL1CfGY7ZjaYhc,0
37290,746TaqAEjpt4vpJbnSBbpY,48
37291,746g9X5usvAtg6apsQOeIV,9
37292,746nPV2NXSoxW3imGpG8gk,57
37293,74CrNr1IJHwrhYnrp8sMde,0
37294,74D87XkpPozTefTJaGs1oH,50
37295,74DrA5fFoGSy4xgkZarZtP,60
37296,74F3s25Zo99d3Ze4qztSPu,37
37297,74GJkal6vQiukHSNnLnhu4,17
37298,74GLjyPNofdfHOWm7irEzX,0
37299,74HX1HcsR135apNYpHUUZj,56
37300,74HYrIbnpc2xKCTenv5qKM,57
37301,74If8DZQxicaLBrOcvL4c7,38
37302,74J6fpaUxFWDXj7TFKndzX,5
37303,74JaAfGuEUKQCbfiEcMbHE,12
37304,74Jg0GoTZSVEgdj26KIHAl,36
37305,74JjpA5Y385yB1fHSUobUS,26
37306,74KI6d8jEM2zwOAo3luayU,63
37307,74KamJG0lkhHDsP2HXl5cP,4
37308,74KzrZfYPEa65GJQSOf7LU,3
37309,74LAP3swRIVaUFEcWi90Iv,0
37310,74LV5w7OYqDStwTLx1kNhZ,22
37311,74MfBIVOVHzQiJqfJ1dgTo,0
37312,74NCGV3sWtLtub4p4b1BRe,36
37313,74NF2tO32vqtaEnsh4TGgP,41
37314,74O2ijHJxPd6FJMgL6A4aq,42
37315,74O9npfj7FDvH0quYbBeQ3,1
37316,74ODGXs4byLTRdnKGM4s6E,0
37317,74OPbAeDYrpKJL4IlBiHxm,40
37318,74OQ8faaSDuMOuLRyPstd5,47
37319,74OqjT3PMVWlZAyqUt4FgG,0
37320,74QDbj3qdHQhofu01RyFtT,44
37321,74RHM3SJHwhBNHiwZD1mZN,61
37322,74RgttZ78DSIF26veMyvs0,41
37323,74S3azZUoZetD3hx23orXU,42
37324,74dfLYFMjfVVouEGcGA3kz,0
37325,74eN3ZNL7krJw1BIcjA5pc,45
37326,74eSuP6FHFfgIMbFPEPy5C,16
37327,74ehQPUbiEVkUM0UdmkVzc,37
37328,74fIDBg99c0U5hNVslrsVE,0
37329,74fpNVAJrKGQuqHETi4WSt,66
37330,74hpFi8WyIwFIPBUv0idC3,36
37331,74irxdVWstNlEQjsvArITq,74
37332,74it8E3vpoMSLhgZGcO1VS,0
37333,74jTexO94dFGyXGyeu8krd,65
37334,74jb1KjK0hFgMWT9HGBWzs,0
37335,74kd56Y1oNbQVEQnMdO9LH,56
37336,74kniUex3nMuYB60moE59k,49
37337,74krswFZmg58uGO3slew7C,0
37338,74kvkrCZtc8IGn5fYvqQw8,22
37339,74mLqaoGbdKYmgUxoVxD6S,44
37340,74mZKvZcZzzvbOnt8NfWda,47
37341,74mowKdxUPIeYG5Lmhrkyg,36
37342,74mukPvkIBZYMf164dkk7R,6
37343,74nadxHkSGQm6eBIyqTHDP,24
37344,74ndF9FOuzDY93Vv6Vtgfh,36
37345,74nrAvmRX1aagk0FOnYQzI,42
37346,74o25vhruVSoCmJwGF2B0N,0
37347,74oAnBl46uTtAxTed2uapl,17
37348,74pbi7fCMAdYpQxYQ3vFrA,16
37349,74qCchZScG35kEGXktHVT6,0
37350,74qRj1WRuztKYSX2TZ0LFP,0
37351,74qoUDiW1rbUACf7kL2xXh,21
37352,74r0nwfhQyQ5vPYjDoEuve,44
37353,74rIUpem6Mzx2iNi8Fr1vM,53
37354,74sEAHGLjLCjtvaxTnAJHv,0
37355,74xfnaSMLmBWSSS3uBtpwX,23
37356,74xmwuNap4wOuhFzSZJnZ0,41
37357,74xxxGFo1Laa5laevXZuVI,39
37358,74yX0hOd0P3Vp622Vt4uSP,36
37359,74yijcLdfPlJlHjzq1IF6b,0
37360,74zwpxcN8WD03yZwLPYwLt,3
37361,74zxAK1Gh3jTUE0SoHKF0f,54
37362,7504K3mleGEpxn5n6aXyz3,0
37363,750KcuaMGnnfxyYP0zf2eP,38
37364,750L5eJKESwnWbydpOlmUG,18
37365,751wKDM4y5zurzhSxcUxqP,0
37366,752GvPMOEr9ZIe4JfyYQE3,21
37367,753KutoAy00apPsplMRetG,64
37368,754N52J3z3N56k4au8spty,0
37369,754kgU5rWscRTfvlsuEwFp,77
37370,755QPhAgO1YSmbs8a9M9b9,51
37371,755igbSyJNujTHmq11qmUk,0
37372,755ijY05ZAQ26iESnvHX6D,0
37373,755mDnwiqFcX1OOATeglOC,5
37374,7564ofEBD5mEiIkTclAW1J,43
37375,7565IntuBBDFQo2midnEDN,47
37376,7569Hbv0FUS7vjkdGvdgeZ,54
37377,756CJtQRFSxEx9jV4P9hpA,70
37378,756YOXmKh2iUnx33nAdfPf,0
37379,756wH7LHcsHSHZ4FfrCpSH,34
37380,757fXABDTbalNzihYS3mUc,48
37381,758fML1lBaA4sEA0FC5I0W,0
37382,758qW1kx54rx4jhzVGxk1E,0
37383,758wEKVqfYopJIHYWdLVd4,65
37384,7595FkIWDEnoQ40LCq54Qm,0
37385,759b29QKmhaVSAuMp6AfWr,42
37386,75JWlOu7NQQ7xTtA9xarPJ,49
37387,75KklH72BKLBSQeOSSO6Qa,27
37388,75L0qdzRnhwV62UXoNq3pE,66
37389,75LltETkbWa2OKmJ1AEoM3,47
37390,75MOwSqsFJjpZlIGUw9pkc,0
37391,75NKoykJD8BsHHXGWdxHkS,0
37392,75NQydSjbz14rmt6j2UaMz,42
37393,75NmN4Z4dDcbR06tk4J2ZR,1
37394,75O14wQpPjQtkI2MmOgKdk,0
37395,75OneVe1xHrgSiVEOiLGxb,55
37396,75PBeU9Prb8MzgUDBA1f1b,0
37397,75PHqzep3Lf11sIYP5ps5q,0
37398,75Q69chmd8CEZbVsA4CDMm,64
37399,75QjaMvhQIyRUfOVBik0w1,22
37400,75Qx3e0bJYhl42kMoQk06b,8
37401,75Rqgo4qZaWsoKRlvblABZ,29
37402,75Rv9SkGILm24kmhAYvjZg,46
37403,75S0GmacC8qV8g4880DNpC,26
37404,75T1xBaarYAqYdNtFZxUaZ,34
37405,75UQxtu6gUPT5DdipRTM2s,39
37406,75UfgdiQxmIBNQeuZfuBvc,40
37407,75UmTIQT5hJguc5HhyQbap,27
37408,75VVIB2x1h6BfxD2PqOO57,58
37409,75Vc1ge16jlwRmEGCqCc6l,35
37410,75Vj2Or86sHJMSIte5bG7K,38
37411,75WMOzv7195ziyx0qEw1yE,51
37412,75WOBjhzpCPLxo8MqXyJf1,45
37413,75WSv2yTFp0w7MfG7PmMfE,17
37414,75XNekpvycAnGYR6U8Li3W,27
37415,75XkBVrEjQCl8GSMI5Jps4,3
37416,75Y88Zol5lYhme2YOI544T,0
37417,75fomtP3etOOIJDBAXVawy,46
37418,75gd7MSKA7XXkcB5UaFw3a,12
37419,75hGPTpejfWQM8zDW9d9U8,40
37420,75hTLL8mBLrU2glyi67k1a,23
37421,75izAeHlGuOgA865CFDyIv,57
37422,75jHGZkVYcbLDlS1SQkWgz,0
37423,75k4xNxLOAa2DczVmHt8uL,4
37424,75kMrDKPJJpgEQaXVh7QMB,63
37425,75kVEEadTbQGA63z9yNhGw,31
37426,75kiQfmmuQwgquZ9RLSvuA,58
37427,75l9RvCEPAWZHaa3dql0wb,25
37428,75lRWdZpydOqrDSYMu9GQt,25
37429,75lTHy30BMlWXevYNIm9zm,9
37430,75lWQzF7y0FY9380G3gEZ9,37
37431,75lnJ8NAasQWjcNx1R8Fyg,0
37432,75m5afX3czCF6pUBwNdtuF,0
37433,75nfBEym8AMCfjM5qCVWv1,40
37434,75nxtGEmmR4dBxs6u2domj,0
37435,75p6fgACKYIyIhsoG411SZ,59
37436,75pc8HT1SIIdMZNbQB1Oll,0
37437,75pjAkMaZbAiDOaLCJJmW6,40
37438,75q69wO42dZP8VHnEAtPZe,45
37439,75rY7bPBIHngn2QjhgEz83,4
37440,75rftHO3Uh67cDpA6VoGFY,6
37441,75s5odhQae18P1uKooIp7Y,20
37442,75sQOid9BjI4pbw5GT3EmY,0
37443,75sysoeRPqTRA6WiU61DX3,12
37444,75t6tcHkZDFKLKJwjXFMtq,49
37445,75tFDC8etmurgWVnnHNnnZ,0
37446,75u9uswC5UMdtv4SQ3xSYf,62
37447,75ubRdFuteS8EkIINGYbvv,41
37448,7641Sv18BdW4r8Y4793vXO,22
37449,764KVX6JBhL0P1CvBzzaHz,31
37450,764gPFN7V9ZmJUUGawGVWQ,35
37451,765k9tDIFOnoOfkO2cgitB,50
37452,7675gjlUZzneYiMrQ9Inx8,47
37453,767AsV1cQwmOU4PJG96MzO,0
37454,767OCKqkTaXu6isn2CPHw5,14
37455,767T5vqvDToZ8LtqT8iZx9,52
37456,768wMWpCMk4iEploAXzjBR,27
37457,769wYyqq3CtZ1YGTv5JVds,0
37458,769ytfrvUiz4TbFspw90Ne,32
37459,76AX8Nnl3mE7vbymRNIvs5,11
37460,76AYOdnKWcSLviCsKDXyS1,54
37461,76AwsOtk3SePQ8h9kB2pmW,46
37462,76BMqYxwdIkykjUEL6uhDh,0
37463,76CBb85eTCXXdkBjR8Vqf7,37
37464,76CSfZPziwSi9hsSkIVTyw,0
37465,76CX8qyktlciVyZ078rb1s,32
37466,76CdSwtagY9xOJ86tF8z7q,37
37467,76D5nfZbYzZYfUZKGy73jy,58
37468,76EPVr1eI3zM4S2HZ684Nw,34
37469,76Ea7jA4Mm52tfUnxB4K2d,0
37470,76EeScTnI2sCjDY0SfEoSb,61
37471,76EkWHTJhklKBNBSeHW0Qw,0
37472,76GFpQN8Rgy4sDZPr8W7mX,0
37473,76HMBg19mwHOkVGY9VpIgN,0
37474,76HnauXg7va8jNyyhBWUUU,0
37475,76ICmoJ4PcoMWoooaTxnQs,64
37476,76Je5Wklky23mVoxiRszcN,69
37477,76KTeba6u3LfBL4EsCZaTe,53
37478,76KXnakCHVDyY8LywnBQ2D,32
37479,76SWP6PER3loesyoEVsKPk,0
37480,76T8y91xMLWJgfsEsmWGxW,47
37481,76TKkzdLlATZBWUgG9hNpA,0
37482,76TZCvJ8GitQ2FA1q5dKu0,70
37483,76TdljWrhOT41e1MjhoX0B,17
37484,76TweiQmmIfRpGVZUMNZbT,4
37485,76TxSnmUI0II1eZIB7PBBv,32
37486,76Ug1q4l6rGwJ2ubV5wh3X,57
37487,76V4rRdNWahnCKEualiuRY,40
37488,76VYYaRC2np6iUbD2Ze2lD,61
37489,76VtA90NKurNqaQpV126Ue,64
37490,76W3fLYn2e4fUeDQJaFdml,36
37491,76W81ivWk9jhpHVykGaS9s,34
37492,76WDHcpK3OIWwvzghr2ywS,0
37493,76WdRc5E7ofoKyoZ6y0469,48
37494,76XTNoIA4gVdHRQ2uOYqNv,0
37495,76XpBAo45nP84Mq3hx3wVX,42
37496,76Y07hjDi7fjJnZKsQbEaF,61
37497,76Y0gxtTxN0FyDCYh5qYQj,22
37498,76YDsWGWezclVy9Z6sDGhf,50
37499,76ZDwA8uTyMys4LIS3pBUX,48
37500,76ZExGgO2njBAqvPAeh1x4,46
37501,76ZrqdtkKxhMl42xAQTnFm,45
37502,76a8tIqEA6oGmfQ947W2xS,0
37503,76aMNzm0JoA2Uq9twlkujj,0
37504,76akk4Ntw1ZymeWg0Xjzpe,30
37505,76b0tV3rkhmn0dyqtVbVe4,25
37506,76cdpJtbucm5LkjJ073uwP,47
37507,76cy1WJvNGJTj78UqeA5zr,79
37508,76dGH1ZrW9zm2Dkk7xHG6Q,10
37509,76dZuMVXjIyLPRLv00skGd,56
37510,76kyKtPLsFbQkdQ86QrkF4,57
37511,76l2qPUq1nJ7HGKRiM7Ika,42
37512,76m2ShXf2KcsTQKkuMmY1e,28
37513,76mcXMpyeCUggZIxyQLYCQ,13
37514,76oB6OFO1i4UFHL9rUXRlh,41
37515,76phsKvRRhuqvUivKx9LA9,30
37516,76pllrWpfiCoLGhijQBYhO,58
37517,76qB2ZEZlEJAMqMqUjKusp,0
37518,76r0zBuXzVDi6JAGWF97BP,47
37519,76r1FmtRgDKkiZ6Uru459R,41
37520,76rmieIgQnRyH0HoruebfO,20
37521,76rveUxaWcmcO9khscL89j,38
37522,76s0yDfINBdTdiykbpERjz,16
37523,76sWab9iC3vvk21aln8G8t,60
37524,76tAJ7NIQSgJwrjADe0YXt,0
